Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
1860,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1861,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1862,S10-neuroectoderm,3,neuroectoderm,S10
1863,S10-neuroectoderm,3,neuroectoderm,S10
1864,S10-neuroectoderm,3,neuroectoderm,S10
1865,S10-marginal zone,4,marginal zone,S10
1866,S10-marginal zone,4,marginal zone,S10
1867,S10-neuroectoderm,3,neuroectoderm,S10
1868,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1869,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1870,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1871,S10-neuroectoderm,3,neuroectoderm,S10
1872,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1873,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1874,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1875,S10-neuroectoderm,3,neuroectoderm,S10
1876,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1877,S10-neuroectoderm,3,neuroectoderm,S10
1878,S10-neuroectoderm,3,neuroectoderm,S10
1879,S10-neuroectoderm,3,neuroectoderm,S10
1880,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1881,S10-marginal zone,4,marginal zone,S10
1882,S10-neuroectoderm,3,neuroectoderm,S10
1883,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1884,S10-marginal zone,4,marginal zone,S10
1885,S10-marginal zone,4,marginal zone,S10
1886,S10-marginal zone,4,marginal zone,S10
1887,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1888,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1889,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1890,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1891,S10-marginal zone,4,marginal zone,S10
1892,S10-marginal zone,4,marginal zone,S10
1893,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1894,S10-neuroectoderm,3,neuroectoderm,S10
1895,S10-neuroectoderm,3,neuroectoderm,S10
1896,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1897,S10-neuroectoderm,3,neuroectoderm,S10
1898,S10-neuroectoderm,3,neuroectoderm,S10
1899,S10-neuroectoderm,3,neuroectoderm,S10
1900,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1901,S10-marginal zone,4,marginal zone,S10
1902,S10-neuroectoderm,3,neuroectoderm,S10
1903,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1904,S10-marginal zone,4,marginal zone,S10
1905,S10-marginal zone,4,marginal zone,S10
1906,S10-marginal zone,4,marginal zone,S10
1907,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1908,S10-marginal zone,4,marginal zone,S10
1909,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1910,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1911,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1912,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1913,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1914,S10-neuroectoderm,3,neuroectoderm,S10
1915,S10-neuroectoderm,3,neuroectoderm,S10
1916,S10-marginal zone,4,marginal zone,S10
1917,S10-neuroectoderm,3,neuroectoderm,S10
1918,S10-neuroectoderm,3,neuroectoderm,S10
1919,S10-neuroectoderm,3,neuroectoderm,S10
1920,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1921,S10-neuroectoderm,3,neuroectoderm,S10
1922,S10-marginal zone,4,marginal zone,S10
1923,S10-neuroectoderm,3,neuroectoderm,S10
1924,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1925,S10-marginal zone,4,marginal zone,S10
1926,S10-neuroectoderm,3,neuroectoderm,S10
1927,S10-neuroectoderm,3,neuroectoderm,S10
1928,S10-neuroectoderm,3,neuroectoderm,S10
1929,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1930,S10-neuroectoderm,3,neuroectoderm,S10
1931,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1932,S10-marginal zone,4,marginal zone,S10
1933,S10-marginal zone,4,marginal zone,S10
1934,S10-marginal zone,4,marginal zone,S10
1935,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1936,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1937,S10-marginal zone,4,marginal zone,S10
1938,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1939,S10-neuroectoderm,3,neuroectoderm,S10
1940,S10-neuroectoderm,3,neuroectoderm,S10
1941,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1942,S10-neuroectoderm,3,neuroectoderm,S10
1943,S10-neuroectoderm,3,neuroectoderm,S10
1944,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1945,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1946,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1947,S10-neuroectoderm,3,neuroectoderm,S10
1948,S10-neuroectoderm,3,neuroectoderm,S10
1949,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1950,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1951,S10-marginal zone,4,marginal zone,S10
1952,S10-marginal zone,4,marginal zone,S10
1953,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
1954,S10-neuroectoderm,3,neuroectoderm,S10
1955,S10-neuroectoderm,3,neuroectoderm,S10
1956,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1957,S10-neuroectoderm,3,neuroectoderm,S10
1958,S10-neuroectoderm,3,neuroectoderm,S10
1959,S10-neuroectoderm,3,neuroectoderm,S10
1960,S10-marginal zone,4,marginal zone,S10
1961,S10-neuroectoderm,3,neuroectoderm,S10
1962,S10-marginal zone,4,marginal zone,S10
1963,S10-neuroectoderm,3,neuroectoderm,S10
1964,S10-neuroectoderm,3,neuroectoderm,S10
1965,S10-marginal zone,4,marginal zone,S10
1966,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1967,S10-neuroectoderm,3,neuroectoderm,S10
1968,S10-marginal zone,4,marginal zone,S10
1969,S10-marginal zone,4,marginal zone,S10
1970,S10-marginal zone,4,marginal zone,S10
1971,S10-neuroectoderm,3,neuroectoderm,S10
1972,S10-neuroectoderm,3,neuroectoderm,S10
1973,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1974,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1975,S10-neuroectoderm,3,neuroectoderm,S10
1976,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1977,S10-neuroectoderm,3,neuroectoderm,S10
1978,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1979,S10-marginal zone,4,marginal zone,S10
1980,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1981,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1982,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1983,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1984,S10-neuroectoderm,3,neuroectoderm,S10
1985,S10-marginal zone,4,marginal zone,S10
1986,S10-marginal zone,4,marginal zone,S10
1987,S10-marginal zone,4,marginal zone,S10
1988,S10-neuroectoderm,3,neuroectoderm,S10
1989,S10-neuroectoderm,3,neuroectoderm,S10
1990,S10-neuroectoderm,3,neuroectoderm,S10
1991,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
1992,S10-neuroectoderm,3,neuroectoderm,S10
1993,S10-neuroectoderm,3,neuroectoderm,S10
1994,S10-marginal zone,4,marginal zone,S10
1995,S10-marginal zone,4,marginal zone,S10
1996,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1997,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1998,S10-non-neural ectoderm,1,non-neural ectoderm,S10
1999,S10-marginal zone,4,marginal zone,S10
2000,S10-neuroectoderm,3,neuroectoderm,S10
2001,S10-marginal zone,4,marginal zone,S10
2002,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2003,S10-marginal zone,4,marginal zone,S10
2004,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2005,S10-neuroectoderm,3,neuroectoderm,S10
2006,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2007,S10-marginal zone,4,marginal zone,S10
2008,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2009,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2010,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2011,S10-marginal zone,4,marginal zone,S10
2012,S10-marginal zone,4,marginal zone,S10
2013,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2014,S10-marginal zone,4,marginal zone,S10
2015,S10-neuroectoderm,3,neuroectoderm,S10
2016,S10-marginal zone,4,marginal zone,S10
2017,S10-marginal zone,4,marginal zone,S10
2018,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2019,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2020,S10-neuroectoderm,3,neuroectoderm,S10
2021,S10-neuroectoderm,3,neuroectoderm,S10
2022,S10-marginal zone,4,marginal zone,S10
2023,S10-marginal zone,4,marginal zone,S10
2024,S10-neuroectoderm,3,neuroectoderm,S10
2025,S10-marginal zone,4,marginal zone,S10
2026,S10-neuroectoderm,3,neuroectoderm,S10
2027,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2028,S10-neuroectoderm,3,neuroectoderm,S10
2029,S10-marginal zone,4,marginal zone,S10
2030,S10-marginal zone,4,marginal zone,S10
2031,S10-marginal zone,4,marginal zone,S10
2032,S10-marginal zone,4,marginal zone,S10
2033,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2034,S10-neuroectoderm,3,neuroectoderm,S10
2035,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2036,S10-marginal zone,4,marginal zone,S10
2037,S10-neuroectoderm,3,neuroectoderm,S10
2038,S10-neuroectoderm,3,neuroectoderm,S10
2039,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2040,S10-neuroectoderm,3,neuroectoderm,S10
2041,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2042,S10-marginal zone,4,marginal zone,S10
2043,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2044,S10-neuroectoderm,3,neuroectoderm,S10
2045,S10-marginal zone,4,marginal zone,S10
2046,S10-neuroectoderm,3,neuroectoderm,S10
2047,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2048,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2049,S10-neuroectoderm,3,neuroectoderm,S10
2050,S10-marginal zone,4,marginal zone,S10
2051,S10-neuroectoderm,3,neuroectoderm,S10
2052,S10-marginal zone,4,marginal zone,S10
2053,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2054,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2055,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2056,S10-marginal zone,4,marginal zone,S10
2057,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2058,S10-marginal zone,4,marginal zone,S10
2059,S10-neuroectoderm,3,neuroectoderm,S10
2060,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2061,S10-marginal zone,4,marginal zone,S10
2062,S10-neuroectoderm,3,neuroectoderm,S10
2063,S10-marginal zone,4,marginal zone,S10
2064,S10-neuroectoderm,3,neuroectoderm,S10
2065,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2066,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2067,S10-neuroectoderm,3,neuroectoderm,S10
2068,S10-neuroectoderm,3,neuroectoderm,S10
2069,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2070,S10-neuroectoderm,3,neuroectoderm,S10
2071,S10-neuroectoderm,3,neuroectoderm,S10
2072,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2073,S10-marginal zone,4,marginal zone,S10
2074,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2075,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2076,S10-neuroectoderm,3,neuroectoderm,S10
2077,S10-neuroectoderm,3,neuroectoderm,S10
2078,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2079,S10-marginal zone,4,marginal zone,S10
2080,S10-neuroectoderm,3,neuroectoderm,S10
2081,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2082,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2083,S10-marginal zone,4,marginal zone,S10
2084,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2085,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2086,S10-marginal zone,4,marginal zone,S10
2087,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2088,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2089,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2090,S10-marginal zone,4,marginal zone,S10
2091,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2092,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2093,S10-neuroectoderm,3,neuroectoderm,S10
2094,S10-neuroectoderm,3,neuroectoderm,S10
2095,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2096,S10-neuroectoderm,3,neuroectoderm,S10
2097,S10-neuroectoderm,3,neuroectoderm,S10
2098,S10-marginal zone,4,marginal zone,S10
2099,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2100,S10-neuroectoderm,3,neuroectoderm,S10
2101,S10-neuroectoderm,3,neuroectoderm,S10
2102,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2103,S10-neuroectoderm,3,neuroectoderm,S10
2104,S10-neuroectoderm,3,neuroectoderm,S10
2105,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2106,S10-marginal zone,4,marginal zone,S10
2107,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2108,S10-neuroectoderm,3,neuroectoderm,S10
2109,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2110,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2111,S10-marginal zone,4,marginal zone,S10
2112,S10-marginal zone,4,marginal zone,S10
2113,S10-neuroectoderm,3,neuroectoderm,S10
2114,S10-marginal zone,4,marginal zone,S10
2115,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2116,S10-neuroectoderm,3,neuroectoderm,S10
2117,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2118,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2119,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2120,S10-marginal zone,4,marginal zone,S10
2121,S10-marginal zone,4,marginal zone,S10
2122,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2123,S10-marginal zone,4,marginal zone,S10
2124,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2125,S10-marginal zone,4,marginal zone,S10
2126,S10-neuroectoderm,3,neuroectoderm,S10
2127,S10-neuroectoderm,3,neuroectoderm,S10
2128,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2129,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2130,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2131,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2132,S10-marginal zone,4,marginal zone,S10
2133,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2134,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2135,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2136,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2137,S10-neuroectoderm,3,neuroectoderm,S10
2138,S10-neuroectoderm,3,neuroectoderm,S10
2139,S10-neuroectoderm,3,neuroectoderm,S10
2140,S10-marginal zone,4,marginal zone,S10
2141,S10-neuroectoderm,3,neuroectoderm,S10
2142,S10-neuroectoderm,3,neuroectoderm,S10
2143,S10-marginal zone,4,marginal zone,S10
2144,S10-neuroectoderm,3,neuroectoderm,S10
2145,S10-neuroectoderm,3,neuroectoderm,S10
2146,S10-marginal zone,4,marginal zone,S10
2147,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2148,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2149,S10-marginal zone,4,marginal zone,S10
2150,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2151,S10-neuroectoderm,3,neuroectoderm,S10
2152,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2153,S10-neuroectoderm,3,neuroectoderm,S10
2154,S10-neuroectoderm,3,neuroectoderm,S10
2155,S10-marginal zone,4,marginal zone,S10
2156,S10-marginal zone,4,marginal zone,S10
2157,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2158,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2159,S10-marginal zone,4,marginal zone,S10
2160,S10-neuroectoderm,3,neuroectoderm,S10
2161,S10-marginal zone,4,marginal zone,S10
2162,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2163,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2164,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2165,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2166,S10-marginal zone,4,marginal zone,S10
2167,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2168,S10-marginal zone,4,marginal zone,S10
2169,S10-neuroectoderm,3,neuroectoderm,S10
2170,S10-neuroectoderm,3,neuroectoderm,S10
2171,S10-marginal zone,4,marginal zone,S10
2172,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2173,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2174,S10-neuroectoderm,3,neuroectoderm,S10
2175,S10-neuroectoderm,3,neuroectoderm,S10
2176,S10-neuroectoderm,3,neuroectoderm,S10
2177,S10-neuroectoderm,3,neuroectoderm,S10
2178,S10-marginal zone,4,marginal zone,S10
2179,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2180,S10-neuroectoderm,3,neuroectoderm,S10
2181,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2182,S10-neuroectoderm,3,neuroectoderm,S10
2183,S10-marginal zone,4,marginal zone,S10
2184,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2185,S10-neuroectoderm,3,neuroectoderm,S10
2186,S10-neuroectoderm,3,neuroectoderm,S10
2187,S10-marginal zone,4,marginal zone,S10
2188,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2189,S10-neuroectoderm,3,neuroectoderm,S10
2190,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2191,S10-marginal zone,4,marginal zone,S10
2192,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2193,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2194,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2195,S10-neuroectoderm,3,neuroectoderm,S10
2196,S10-marginal zone,4,marginal zone,S10
2197,S10-neuroectoderm,3,neuroectoderm,S10
2198,S10-marginal zone,4,marginal zone,S10
2199,S10-neuroectoderm,3,neuroectoderm,S10
2200,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2201,S10-neuroectoderm,3,neuroectoderm,S10
2202,S10-neuroectoderm,3,neuroectoderm,S10
2203,S10-neuroectoderm,3,neuroectoderm,S10
2204,S10-marginal zone,4,marginal zone,S10
2205,S10-neuroectoderm,3,neuroectoderm,S10
2206,S10-neuroectoderm,3,neuroectoderm,S10
2207,S10-marginal zone,4,marginal zone,S10
2208,S10-neuroectoderm,3,neuroectoderm,S10
2209,S10-endoderm,6,endoderm,S10
2210,S10-marginal zone,4,marginal zone,S10
2211,S10-neuroectoderm,3,neuroectoderm,S10
2212,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2213,S10-marginal zone,4,marginal zone,S10
2214,S10-neuroectoderm,3,neuroectoderm,S10
2215,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2216,S10-marginal zone,4,marginal zone,S10
2217,S10-neuroectoderm,3,neuroectoderm,S10
2218,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2219,S10-neuroectoderm,3,neuroectoderm,S10
2220,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2221,S10-neuroectoderm,3,neuroectoderm,S10
2222,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2223,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2224,S10-marginal zone,4,marginal zone,S10
2225,S10-marginal zone,4,marginal zone,S10
2226,S10-marginal zone,4,marginal zone,S10
2227,S10-neuroectoderm,3,neuroectoderm,S10
2228,S10-neuroectoderm,3,neuroectoderm,S10
2229,S10-neuroectoderm,3,neuroectoderm,S10
2230,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2231,S10-marginal zone,4,marginal zone,S10
2232,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2233,S10-marginal zone,4,marginal zone,S10
2234,S10-marginal zone,4,marginal zone,S10
2235,S10-marginal zone,4,marginal zone,S10
2236,S10-marginal zone,4,marginal zone,S10
2237,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2238,S10-marginal zone,4,marginal zone,S10
2239,S10-neuroectoderm,3,neuroectoderm,S10
2240,S10-marginal zone,4,marginal zone,S10
2241,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2242,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2243,S10-neuroectoderm,3,neuroectoderm,S10
2244,S10-marginal zone,4,marginal zone,S10
2245,S10-neuroectoderm,3,neuroectoderm,S10
2246,S10-marginal zone,4,marginal zone,S10
2247,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2248,S10-marginal zone,4,marginal zone,S10
2249,S10-marginal zone,4,marginal zone,S10
2250,S10-marginal zone,4,marginal zone,S10
2251,S10-neuroectoderm,3,neuroectoderm,S10
2252,S10-neuroectoderm,3,neuroectoderm,S10
2253,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2254,S10-neuroectoderm,3,neuroectoderm,S10
2255,S10-neuroectoderm,3,neuroectoderm,S10
2256,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2257,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2258,S10-neuroectoderm,3,neuroectoderm,S10
2259,S10-neuroectoderm,3,neuroectoderm,S10
2260,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2261,S10-marginal zone,4,marginal zone,S10
2262,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2263,S10-marginal zone,4,marginal zone,S10
2264,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
2265,S10-marginal zone,4,marginal zone,S10
2266,S10-marginal zone,4,marginal zone,S10
2267,S10-neuroectoderm,3,neuroectoderm,S10
2268,S10-marginal zone,4,marginal zone,S10
2269,S10-neuroectoderm,3,neuroectoderm,S10
2270,S10-neuroectoderm,3,neuroectoderm,S10
2271,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2272,S10-marginal zone,4,marginal zone,S10
2273,S10-neuroectoderm,3,neuroectoderm,S10
2274,S10-marginal zone,4,marginal zone,S10
2275,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2276,S10-neuroectoderm,3,neuroectoderm,S10
2277,S10-marginal zone,4,marginal zone,S10
2278,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
2279,S10-non-neural ectoderm,1,non-neural ectoderm,S10
2280,S10-marginal zone,4,marginal zone,S10
2281,S10-marginal zone,4,marginal zone,S10
2282,S10-neuroectoderm,3,neuroectoderm,S10
2283,S10-marginal zone,4,marginal zone,S10
